Date,TVTY
2019-08-22,18.780001000000002
2019-08-23,18.18
2019-08-26,18.09
2019-08-27,17.620001000000002
2019-08-28,17.280001000000002
2019-08-29,17.99
2019-08-30,18.26
2019-09-03,17.780001000000002
2019-09-04,17.25
2019-09-05,16.959999
2019-09-06,16.610001
2019-09-09,18.08
2019-09-10,18.32
2019-09-11,18.73
2019-09-12,18.17
2019-09-13,18.530001000000002
2019-09-16,19.209999
2019-09-17,18.709999
2019-09-18,18.450001
2019-09-19,17.77
2019-09-20,17.219998999999998
2019-09-23,17.809998999999998
2019-09-24,17.450001
2019-09-25,17.35
2019-09-26,16.790001
2019-09-27,16.52
2019-09-30,16.629998999999998
2019-10-01,16.370001000000002
2019-10-02,15.87
2019-10-03,15.24
2019-10-04,15.57
2019-10-07,15.51
2019-10-08,15.51
2019-10-09,15.61
2019-10-10,15.35
2019-10-11,15.83
2019-10-14,15.89
2019-10-15,15.9
2019-10-16,16.549999
2019-10-17,16.77
2019-10-18,15.76
2019-10-21,16.08
2019-10-22,16.33
2019-10-23,15.99
2019-10-24,15.46
2019-10-25,14.89
2019-10-28,15.42
2019-10-29,15.73
2019-10-30,16.07
2019-10-31,16.209999
2019-11-01,16.85
2019-11-04,18.0
2019-11-05,17.65
2019-11-06,17.530001000000002
2019-11-07,17.92
2019-11-08,18.389999
2019-11-11,18.42
2019-11-12,18.559998999999998
2019-11-13,19.629998999999998
2019-11-14,20.059998999999998
2019-11-15,21.32
2019-11-18,22.639999
2019-11-19,21.84
2019-11-20,21.99
2019-11-21,21.780001000000002
2019-11-22,21.98
2019-11-25,22.549999
2019-11-26,22.370001000000002
2019-11-27,22.620001000000002
2019-11-29,22.65
2019-12-02,22.15
2019-12-03,22.469998999999998
2019-12-04,22.83
2019-12-05,22.32
2019-12-06,22.639999
2019-12-09,20.23
2019-12-10,19.75
2019-12-11,20.23
2019-12-12,19.870001000000002
2019-12-13,19.299999
2019-12-16,19.51
2019-12-17,19.5
2019-12-18,19.950001
2019-12-19,19.57
2019-12-20,20.049999
2019-12-23,19.450001
2019-12-24,19.67
2019-12-26,19.389999
2019-12-27,19.51
2019-12-30,20.040001
2019-12-31,20.35
2020-01-02,20.68
2020-01-03,20.32
2020-01-06,21.219998999999998
2020-01-07,20.73
2020-01-08,21.690001000000002
2020-01-09,21.76
2020-01-10,22.85
2020-01-13,23.74
2020-01-14,24.280001000000002
2020-01-15,25.049999
2020-01-16,25.85
2020-01-17,25.559998999999998
2020-01-21,25.08
2020-01-22,24.73
2020-01-23,24.59
2020-01-24,24.290001
2020-01-27,23.17
2020-01-28,22.9
2020-01-29,22.33
2020-01-30,22.200001
2020-01-31,21.65
2020-02-03,21.549999
2020-02-04,21.93
2020-02-05,22.91
2020-02-06,22.879998999999998
2020-02-07,22.540001
2020-02-10,22.719998999999998
2020-02-11,23.25
2020-02-12,24.1
2020-02-13,23.049999
2020-02-14,22.440001000000002
2020-02-18,22.860001
2020-02-19,22.93
2020-02-20,12.5
2020-02-21,12.0
2020-02-24,13.01
2020-02-25,13.36
2020-02-26,12.14
2020-02-27,12.01
2020-02-28,12.67
2020-03-02,13.3
2020-03-03,11.86
2020-03-04,12.0
2020-03-05,11.63
2020-03-06,10.91
2020-03-09,8.89
2020-03-10,9.0
2020-03-11,7.9
2020-03-12,4.93
2020-03-13,4.36
2020-03-16,3.16
2020-03-17,3.16
2020-03-18,2.68
2020-03-19,3.09
2020-03-20,3.84
2020-03-23,4.32
2020-03-24,5.71
2020-03-25,7.2
2020-03-26,6.89
2020-03-27,7.07
2020-03-30,6.43
2020-03-31,6.29
2020-04-01,5.27
2020-04-02,5.11
2020-04-03,4.73
2020-04-06,5.37
2020-04-07,5.62
2020-04-08,6.25
2020-04-09,6.5
2020-04-13,6.4
2020-04-14,6.78
2020-04-15,6.39
2020-04-16,6.23
2020-04-17,6.74
2020-04-20,6.79
2020-04-21,6.75
2020-04-22,6.83
2020-04-23,7.33
2020-04-24,7.16
2020-04-27,7.65
2020-04-28,8.07
2020-04-29,9.48
2020-04-30,8.97
2020-05-01,9.09
2020-05-04,8.44
2020-05-05,9.65
2020-05-06,9.82
2020-05-07,11.36
2020-05-08,10.25
